analysis_version,variant_label,policy_sha256,policy_serialized,retirement_result_delta_multiplier,retirement_updates_participation,probable_duplicate_mode,tour,selection_step,candidate,model,window,matches,brier_score,log_loss,accuracy,selected_surface_parameters
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half0-w0.5-no-bof,overall_elo,1983-1987,14604,0.21399145557181407,0.6163534378067201,0.6592714324842509,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half0-w0.5-bof,overall_elo,1978-1982,17502,0.19604167288376573,0.5750145200574722,0.6943206490686779,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half0-w0.5-bof,overall_elo,1983-1987,14604,0.21395831437426896,0.6163208306185209,0.6589290605313612,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1095-w0.5-no-bof,overall_elo,1978-1982,17502,0.19716380044549212,0.576829646658895,0.6912352873957262,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1095-w0.5-no-bof,overall_elo,1983-1987,14604,0.2126682339970471,0.6119255743817492,0.6542043275814845,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1095-w0.5-bof,overall_elo,1978-1982,17502,0.1971764655239259,0.5768627850278867,0.690378242486573,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1095-w0.5-bof,overall_elo,1983-1987,14604,0.21268187611205233,0.6118950408436598,0.6541358531909066,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1978-1982,17502,0.19596485288082466,0.5738011487327793,0.6939206947777397,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1983-1987,14604,0.21219856572927867,0.6107726949009449,0.6572856751574911,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1978-1982,17502,0.19598204102158623,0.5738576399972912,0.6938064221231859,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1983-1987,14604,0.2122101990806585,0.6107611122342611,0.6572172007669131,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1978-1982,17502,0.1962556133783794,0.5754934625510281,0.6947777396868929,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1983-1987,14604,0.2183385103976486,0.6302117528325122,0.6578334702821145,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half0-w0.5-bof,overall_elo,1978-1982,17502,0.1962269149830504,0.5754830604463683,0.6944349217232316,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half0-w0.5-bof,overall_elo,1983-1987,14604,0.21847210622144322,0.6309275959720577,0.6561900849082443,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1978-1982,17502,0.19714145383136916,0.5767511176089666,0.6909496057593418,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1983-1987,14604,0.21431805488566136,0.6160457236935786,0.6542043275814845,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1095-w0.5-bof,overall_elo,1978-1982,17502,0.19715641035595566,0.5767888403399094,0.6904925151411268,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1095-w0.5-bof,overall_elo,1983-1987,14604,0.2144714379901492,0.6164553071916946,0.6544782251437962,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1825-w0.5-no-bof,overall_elo,1978-1982,17502,0.19599789733508952,0.5738457850300152,0.6940921037595703,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1825-w0.5-no-bof,overall_elo,1983-1987,14604,0.21463661905836934,0.6172787443289617,0.6550944946589975,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1825-w0.5-bof,overall_elo,1978-1982,17502,0.19601822384306636,0.5739110453195917,0.6941492400868472,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,overall,k32-rank-half1825-w0.5-bof,overall_elo,1983-1987,14604,0.21480232732487306,0.6177961273808893,0.6557107641741988,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,surface_blend_expanding,k32-fixed-half1825-w0.25-no-bof,surface_adjusted_elo,1978-1982,13426,0.19622809981249298,0.5744541392093935,0.6924623864144198,True
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,surface_blend_expanding,k32-fixed-half1825-w0.25-no-bof,surface_adjusted_elo,1983-1987,12054,0.21298057536233603,0.6127078330412448,0.6547204247552679,True
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,surface_blend_expanding,k32-fixed-half1825-w0.5-no-bof,surface_adjusted_elo,1978-1982,13426,0.19681872317048762,0.57612489011313,0.6926858334574706,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,surface_blend_expanding,k32-fixed-half1825-w0.5-no-bof,surface_adjusted_elo,1983-1987,12054,0.2132790161915059,0.6135242017499666,0.6556329849012776,False
rating-history-sensitivities-v1,retirement_no_result_delta,ad8c55d78d40f443da7439892d9b4d4c6d91fef8cc7c62f81f48bc72dffc0d30,"{""family"":""retirement"",""label"":""retirement_no_result_delta"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":true,""schema_version"":1}",0.0,True,current,ATP,surface_blend_expanding,k32-fixed-half1825-w0.75-no-bof,surface_adjusted_elo,1978-1982,13426,0.19901276594994452,0.5813130138609411,0.690376880679279,False
